0	1	2	3	4	phrase	tower	unit
1039	1373	1,415萬	2010		1	4	NC
1039	1373	1,412萬	2010		1	4	NC
1039	1373	1,407萬	2010		1	4	NC
1039	1373	1,405萬	2010		1	4	NC
1039	1373	1,402萬	2010		1	4	NC
1039	1373	1,811萬	2018	29.4%	1	4	NC
1039	1373	1,397萬	2010		1	4	NC
1039	1373	1,280萬	2015	8.2%	1	4	NC
1039	1373	1,392萬	2010		1	4	NC
1039	1373	1,464萬	2010		1	4	NC
1039	1373	1,390萬	2010		1	4	NC
1039	1373	1,180萬	2012	19.1%	1	4	NC
1039	1373	1,382萬	2010		1	4	NC
1039	1373	1,380萬	2010		1	4	NC
1039	1373	1,400萬	2015	1.7%	1	4	NC
1039	1373	1,400萬	2015	3.3%	1	4	NC
1039	1373	1,372萬	2010		1	4	NC
1039	1373	1,370萬	2010		1	4	NC
1039	1373	1,370萬	2010		1	4	NC
1039	1373	1,850萬	2018	35.6%	1	4	NC
1039	1373	1,362萬	2010		1	4	NC
1039	1373	1,360萬	2010		1	4	NC
1039	1373	1,430萬	2010		1	4	NC
1039	1373	1,355萬	2010		1	4	NC
1039	1373	1,352萬	2010		1	4	NC
1039	1373	1,350萬	2010		1	4	NC
1039	1373	1,350萬	2010		1	4	NC
1039	1373	1,347萬	2010		1	4	NC
1039	1373	1,345萬	2010		1	4	NC
1039	1373	1,270萬	2015	5.2%	1	4	NC
1039	1373	1,246萬	2011		1	4	NC
1039	1373	1,019萬	2012		1	4	NC
實用(呎)	建築(呎)	價錢	年份(年)	升跌	1	4	ND
					1	4	ND
738	981	1,050萬	2018	12.3%	1	4	ND
738	981	900萬	2016	3.3%	1	4	ND
738	981	927萬	2010		1	4	ND
738	981	924萬	2010		1	4	ND
738	981	922萬	2010		1	4	ND
741	982	920萬	2010		1	4	ND
741	982	918萬	2010		1	4	ND
741	982	917萬	2010		1	4	ND
741	982	900萬	2016	1.6%	1	4	ND
741	982	913萬	2010		1	4	ND
741	982	960萬	2010		1	4	ND
741	982	909萬	2010		1	4	ND
741	982	906萬	2010		1	4	ND
741	982	950萬	2011	5.1%	1	4	ND
741	982	902萬	2010		1	4	ND
741	982	900萬	2010		1	4	ND
741	982	947萬	2010		1	4	ND
741	982	950萬	2017	6.1%	1	4	ND
741	982	895萬	2010		1	4	ND
741	982	893萬	2010		1	4	ND
741	982	1,043萬	2015	16.8%	1	4	ND
741	982	930萬	2014	4.6%	1	4	ND
741	982	888萬	2010		1	4	ND
741	982	910萬	2016	2.5%	1	4	ND
741	982	884萬	2010		1	4	ND
741	982	930萬	2010		1	4	ND
741	982	881萬	2010		1	4	ND
741	982	879萬	2010		1	4	ND
741	982	879萬	2010		1	4	ND
741	982	873萬	2010		1	4	ND
741	982	872萬	2010		1	4	ND
741	982	950萬	2016	9.2%	1	4	ND
741	982	868萬	2010		1	4	ND
741	982	866萬	2010		1	4	ND
741	982	864萬	2010		1	4	ND
741	982	862萬	2010		1	4	ND
741	982	862萬	2010		1	4	ND
741	982	860萬	2010		1	4	ND
741	982	865萬	2015	0.9%	1	4	ND
741	982	854萬	2010		1	4	ND
741	982	851萬	2011		1	4	ND
719	955	910萬	2015	7.2%	1	4	ND
實用(呎)	建築(呎)	價錢	年份(年)	升跌	2	1	SA
					2	1	SA
741	982	845萬	2016	3.3%	2	1	SA
742	982	796萬	2013	2.7%	2	1	SA
742	982	815萬	2011		2	1	SA
742	982	948萬	2017	16.8%	2	1	SA
742	982	810萬	2011		2	1	SA
742	982	808萬	2011		2	1	SA
742	982	805萬	2011		2	1	SA
742	982	803萬	2011		2	1	SA
742	982	801萬	2011		2	1	SA
742	982	799萬	2011		2	1	SA
742	982	818萬	2013	2.6%	2	1	SA
742	982	870萬	2015	9.4%	2	1	SA
742	982	791萬	2011		2	1	SA
742	982	789萬	2011		2	1	SA
742	982	787萬	2011		2	1	SA
742	982	785萬	2011		2	1	SA
742	982	783萬	2011		2	1	SA
742	982	781萬	2011		2	1	SA
742	982	778萬	2011		2	1	SA
742	982	777萬	2011		2	1	SA
742	982	808萬	2013	4.0%	2	1	SA
742	982	774萬	2011		2	1	SA
742	982	772萬	2011		2	1	SA
742	982	771萬	2011		2	1	SA
742	982	769萬	2011		2	1	SA
742	982	767萬	2011		2	1	SA
742	982	766萬	2011		2	1	SA
742	982	850萬	2017	11.2%	2	1	SA
742	982	764萬	2011		2	1	SA
742	982	761萬	2011		2	1	SA
742	982	760萬	2011		2	1	SA
742	982	758萬	2011		2	1	SA
742	982	755萬	2011		2	1	SA
742	982	753萬	2011		2	1	SA
742	982	751萬	2011		2	1	SA
742	982	749萬	2011		2	1	SA
742	982	749萬	2011		2	1	SA
742	982	747萬	2011		2	1	SA
742	982	923萬	2017	24.1%	2	1	SA
742	982	740萬	2011		2	1	SA
742	982	888萬	2015	20.9%	2	1	SA
720	955	838萬	2015	14.2%	2	1	SA
實用(呎)	建築(呎)	價錢	年份(年)	升跌	2	1	SB
					2	1	SB
1776	2343	2,280萬	2016	8.9%	2	1	SB
1038	1372	1,369萬	2018	13.4%	2	1	SB
1038	1372	1,202萬	2011		2	1	SB
1038	1372	1,383萬	2017	15.4%	2	1	SB
1038	1372	1,195萬	2011		2	1	SB
1038	1372	1,230萬	2011		2	1	SB
1038	1372	1,225萬	2015	3.0%	2	1	SB
1038	1372	1,224萬	2011		2	1	SB
1038	1372	1,184萬	2011		2	1	SB
1038	1372	1,181萬	2011		2	1	SB
1038	1372	1,179萬	2011		2	1	SB
1038	1372	1,176萬	2011		2	1	SB
1038	1372	1,170萬	2011		2	1	SB
1038	1372	1,167萬	2011		2	1	SB
1038	1372	1,164萬	2011		2	1	SB
1038	1372	1,161萬	2011		2	1	SB
1038	1372	1,159萬	2011		2	1	SB
1038	1372	1,156萬	2011		2	1	SB
1038	1372	1,153萬	2011		2	1	SB
1038	1372	1,200萬	2015	4.3%	2	1	SB
1038	1372	1,480萬	2019	28.6%	2	1	SB
1038	1372	1,147萬	2011		2	1	SB
1038	1372	1,672萬	2018	46.1%	2	1	SB
1038	1372	1,495萬	2018	30.9%	2	1	SB
1038	1372	1,140萬	2011		2	1	SB
1038	1372	1,174萬	2011		2	1	SB
1038	1372	1,348萬	2018	15.0%	2	1	SB
1038	1372	1,134萬	2011		2	1	SB
1038	1372	1,170萬	2011		2	1	SB
1038	1372	1,165萬	2011		2	1	SB
1038	1372	1,163萬	2011		2	1	SB
1038	1372	1,180萬	2016	4.9%	2	1	SB
1038	1372	990萬	2014	14.4%	2	1	SB
1038	1372	1,062萬	2012		2	1	SB
1038	1372	1,025萬	2014	3.2%	2	1	SB
1038	1372	1,056萬	2012		2	1	SB
1038	1372	1,056萬	2012		2	1	SB
1038	1372	1,054萬	2012		2	1	SB
1038	1372	973萬	2014	12.0%	2	1	SB
1038	1372	1,046萬	2012		2	1	SB
1038	1372	1,038萬	2012		2	1	SB
1038	1372	949萬	2012		2	1	SB
實用(呎)	建築(呎)	價錢	年份(年)	升跌	2	1	SC
					2	1	SC
1625	2151	2,564萬	2012		2	1	SC
961	1275	1,211萬	2011		2	1	SC
961	1275	1,270萬	2010		2	1	SC
961	1275	1,531萬	2011		2	1	SC
961	1275	1,318萬	2011		2	1	SC
961	1275	1,709萬	2017	43.1%	2	1	SC
961	1275	1,192萬	2010		2	1	SC
961	1275	1,252萬	2011		2	1	SC
961	1275	1,305萬	2011		2	1	SC
961	1275	1,184萬	2010		2	1	SC
961	1275	1,180萬	2014	0.1%	2	1	SC
961	1275	1,179萬	2011		2	1	SC
961	1275	1,173萬	2010		2	1	SC
961	1275	1,171萬	2010		2	1	SC
961	1275	1,169萬	2010		2	1	SC
961	1275	1,167萬	2011		2	1	SC
961	1275	1,165萬	2012	--	2	1	SC
961	1275	1,163萬	2010		2	1	SC
961	1275	1,222萬	2010		2	1	SC
961	1275	1,500萬	2018	29.4%	2	1	SC
961	1275	1,159萬	2010		2	1	SC
961	1275	1,153萬	2010		2	1	SC
-					2	1	SC
961	1275	1,330萬	2011		2	1	SC
961	1275	1,147萬	2010		2	1	SC
961	1275	1,169萬	2010		2	1	SC
961	1275	1,130萬	2015	22.3%	2	1	SC
961	1275	1,453萬	2011		2	1	SC
961	1275	1,255萬	2011		2	1	SC
961	1275	1,445萬	2011		2	1	SC
961	1275	1,132萬	2010		2	1	SC
961	1275	1,438萬	2011		2	1	SC
961	1275	1,435萬	2011		2	1	SC
961	1275	1,122萬	2012		2	1	SC
961	1275	1,500萬	2018	25.0%	2	1	SC
961	1275	934萬	2012		2	1	SC
961	1275	934萬	2012		2	1	SC
961	1275	931萬	2012		2	1	SC
961	1275	927萬	2012		2	1	SC
961	1275	1,138萬	2015	23.2%	2	1	SC
961	1275	1,094萬	2011		2	1	SC
961	1275	980萬	2015	8.2%	2	1	SC
實用(呎)	建築(呎)	價錢	年份(年)	升跌	2	1	SD
					2	1	SD
686	911	824萬	2011		2	1	SD
686	911	824萬	2011		2	1	SD
686	911	907萬	2015	10.5%	2	1	SD
686	911	818萬	2010		2	1	SD
686	911	896萬	2011		2	1	SD
686	911	812萬	2011		2	1	SD
686	911	810萬	2010		2	1	SD
686	911	865萬	2016	1.7%	2	1	SD
686	911	886萬	2011		2	1	SD
686	911	804萬	2010		2	1	SD
686	911	819萬	2011		2	1	SD
686	911	800萬	2010		2	1	SD
686	911	889萬	2015	30.8%	2	1	SD
686	911	794萬	2010		2	1	SD
686	911	792萬	2011		2	1	SD
686	911	791萬	2010		2	1	SD
686	911	789萬	2011		2	1	SD
686	911	788萬	2011		2	1	SD
686	911	783萬	2010		2	1	SD
686	911	885萬	2016	13.2%	2	1	SD
686	911	782萬	2010		2	1	SD
686	911	826萬	2011		2	1	SD
686	911	775萬	2010		2	1	SD
686	911	802萬	2016	3.6%	2	1	SD
686	911	772萬	2010		2	1	SD
686	911	771萬	2011		2	1	SD
686	911	1,000萬	2018	23.5%	2	1	SD
686	911	768萬	2011		2	1	SD
686	911	768萬	2011		2	1	SD
686	911	764萬	2011		2	1	SD
686	911	918萬	2016	20.4%	2	1	SD
686	911	900萬	2016	12.5%	2	1	SD
686	911	1,100萬	2018	45.1%	2	1	SD
686	911	1,287萬	2018	61.7%	2	1	SD
686	911	754萬	2010		2	1	SD
686	911	748萬	2010		2	1	SD
686	911	748萬	2011		2	1	SD
686	911	777萬	2014	4.3%	2	1	SD
686	911	742萬	2010		2	1	SD
686	911	839萬	2011		2	1	SD
686	911	733萬	2011		2	1	SD
664	884	760萬	2013	3.8%	2	1	SD
實用(呎)	建築(呎)	價錢	年份(年)	升跌	2	1	NA
					2	1	NA
738	980	980萬	2017	21.6%	2	1	NA
739	980	806萬	2011		2	1	NA
739	980	803萬	2011		2	1	NA
739	980	800萬	2011		2	1	NA
739	980	1,080萬	2019	35.4%	2	1	NA
739	980	796萬	2011		2	1	NA
739	980	840萬	2016	5.9%	2	1	NA
739	980	792萬	2011		2	1	NA
739	980	789萬	2011		2	1	NA
739	980	957萬	2017	21.5%	2	1	NA
739	980	785萬	2011		2	1	NA
739	980	783萬	2011		2	1	NA
739	980	779萬	2011		2	1	NA
739	980	777萬	2011		2	1	NA
739	980	775萬	2011		2	1	NA
739	980	773萬	2011		2	1	NA
739	980	771萬	2011		2	1	NA
739	980	769萬	2011		2	1	NA
739	980	767萬	2011		2	1	NA
739	980	765萬	2011		2	1	NA
739	980	765萬	2011		2	1	NA
739	980	762萬	2011		2	1	NA
739	980	795萬	2014	4.6%	2	1	NA
739	980	759萬	2011		2	1	NA
739	980	757萬	2011		2	1	NA
739	980	756萬	2011		2	1	NA
739	980	754萬	2011		2	1	NA
739	980	790萬	2014	5.0%	2	1	NA
739	980	753萬	2011		2	1	NA
739	980	749萬	2011		2	1	NA
739	980	748萬	2011		2	1	NA
739	980	746萬	2011		2	1	NA
739	980	905萬	2017	21.8%	2	1	NA
739	980	938萬	2017	26.6%	2	1	NA
739	980	840萬	2015	13.7%	2	1	NA
739	980	928萬	2017	26.0%	2	1	NA
739	980	737萬	2011		2	1	NA
739	980	735萬	2011		2	1	NA
739	980	732萬	2011		2	1	NA
739	980	745萬	2014	2.3%	2	1	NA
739	980	722萬	2011		2	1	NA
718	953	722萬	2011		2	1	NA
實用(呎)	建築(呎)	價錢	年份(年)	升跌	2	1	NB
					2	1	NB
842	1102	970萬	2015	7.2%	2	1	NB
842	1102	905萬	2011		2	1	NB
842	1102	901萬	2011		2	1	NB
842	1102	897萬	2011		2	1	NB
842	1102	895萬	2016	--	2	1	NB
842	1102	915萬	2014	2.6%	2	1	NB
842	1102	890萬	2011		2	1	NB
842	1102	887萬	2011		2	1	NB
842	1102	1,020萬	2015	15.3%	2	1	NB
842	1102	882萬	2011		2	1	NB
842	1102	960萬	2015	9.2%	2	1	NB
842	1102	877萬	2011		2	1	NB
842	1102	900萬	2015	3.3%	2	1	NB
842	1102	869萬	2011		2	1	NB
842	1102	910萬	2016	5.1%	2	1	NB
842	1102	950萬	2016	10.0%	2	1	NB
842	1102	861萬	2011		2	1	NB
842	1102	858萬	2011		2	1	NB
842	1102	856萬	2011		2	1	NB
842	1102	854萬	2011		2	1	NB
842	1102	1,415萬	2018	65.7%	2	1	NB
842	1102	850萬	2011		2	1	NB
842	1102	848萬	2011		2	1	NB
842	1102	1,000萬	2016	18.2%	2	1	NB
842	1102	844萬	2011		2	1	NB
842	1102	885萬	2014	5.1%	2	1	NB
842	1102	1,083萬	2015	28.8%	2	1	NB
842	1102	839萬	2011		2	1	NB
842	1102	839萬	2011		2	1	NB
842	1102	1,460萬	2018	43.1%	2	1	NB
842	1102	833萬	2011		2	1	NB
842	1102	990萬	2015	19.1%	2	1	NB
842	1102	827萬	2011		2	1	NB
842	1102	825萬	2011		2	1	NB
842	1102	822萬	2011		2	1	NB
842	1102	820萬	2011		2	1	NB
842	1102	969萬	2016	18.2%	2	1	NB
842	1102	817萬	2011		2	1	NB
842	1102	813萬	2011		2	1	NB
842	1102	935萬	2016	15.5%	2	1	NB
842	1102	802萬	2011		2	1	NB
842	1102	790萬	2011		2	1	NB
實用(呎)	建築(呎)	價錢	年份(年)	升跌	2	1	NC
					2	1	NC
785	1030	989萬	2011		2	1	NC
785	1030	947萬	2010		2	1	NC
785	1030	896萬	2011		2	1	NC
785	1030	983萬	2011		2	1	NC
785	1030	1,220萬	2018	36.9%	2	1	NC
785	1030	889萬	2011		2	1	NC
785	1030	887萬	2011		2	1	NC
785	1030	960萬	2016	3.0%	2	1	NC
785	1030	883萬	2010		2	1	NC
785	1030	950萬	2016	4.4%	2	1	NC
785	1030	879萬	2010		2	1	NC
785	1030	1,199萬	2017	36.7%	2	1	NC
785	1030	950萬	2015	11.0%	2	1	NC
785	1030	871萬	2010		2	1	NC
785	1030	870萬	2010		2	1	NC
785	1030	852萬	2010		2	1	NC
785	1030	850萬	2014	4.0%	2	1	NC
785	1030	893萬	2010		2	1	NC
785	1030	861萬	2011		2	1	NC
785	1030	843萬	2010		2	1	NC
785	1030	1,036萬	2015	14.5%	2	1	NC
785	1030	838萬	2010		2	1	NC
785	1030	1,170萬	2019	37.2%	2	1	NC
785	1030	953萬	2015	14.2%	2	1	NC
785	1030	833萬	2011		2	1	NC
785	1030	848萬	2010		2	1	NC
785	1030	847萬	2010		2	1	NC
785	1030	872萬	2010		2	1	NC
785	1030	890萬	2010		2	1	NC
785	1030	868萬	2011		2	1	NC
785	1030	839萬	2010		2	1	NC
785	1030	864萬	2010		2	1	NC
785	1030	835萬	2010		2	1	NC
785	1030	815萬	2012	2.2%	2	1	NC
785	1030	815萬	2010		2	1	NC
785	1030	829萬	2010		2	1	NC
785	1030	1,185萬	2018	35.8%	2	1	NC
785	1030	880萬	2016	6.4%	2	1	NC
785	1030	809萬	2010		2	1	NC
785	1030	823萬	2010		2	1	NC
785	1030	820萬	2011		2	1	NC
785	1030	896萬	2011		2	1	NC
實用(呎)	建築(呎)	價錢	年份(年)	升跌	2	1	ND
					2	1	ND
678	902	864萬	2016	2.0%	2	1	ND
678	902	882萬	2011		2	1	ND
678	902	858萬	2015	2.3%	2	1	ND
678	902	875萬	2011		2	1	ND
678	902	873萬	2011		2	1	ND
678	902	871萬	2011		2	1	ND
678	902	790萬	2010		2	1	ND
678	902	788萬	2011		2	1	ND
678	902	820萬	2011	4.4%	2	1	ND
678	902	769萬	2011		2	1	ND
678	902	823萬	2010		2	1	ND
678	902	885萬	2011		2	1	ND
678	902	760萬	2010		2	1	ND
678	902	774萬	2010		2	1	ND
678	902	858萬	2015	5.6%	2	1	ND
678	902	756萬	2010		2	1	ND
678	902	769萬	2010		2	1	ND
678	902	753萬	2010		2	1	ND
678	902	1,280萬	2018	67.7%	2	1	ND
678	902	747萬	2010		2	1	ND
678	902	898萬	2015	17.9%	2	1	ND
678	902	781萬	2010		2	1	ND
678	902	755萬	2010		2	1	ND
678	902	739萬	2011		2	1	ND
678	902	737萬	2010		2	1	ND
678	902	785萬	2013	0.6%	2	1	ND
678	902	789萬	2010		2	1	ND
678	902	910萬	2017	24.2%	2	1	ND
678	902	1,330萬	2018	64.4%	2	1	ND
678	902	729萬	2010		2	1	ND
678	902	742萬	2010		2	1	ND
678	902	950萬	2017	31.1%	2	1	ND
678	902	738萬	2010		2	1	ND
678	902	740萬	2013	0.6%	2	1	ND
678	902	719萬	2011		2	1	ND
678	902	692萬	2013	10.1%	2	1	ND
678	902	732萬	2011		2	1	ND
678	902	725萬	2012	5.6%	2	1	ND
678	902	713萬	2010		2	1	ND
678	902	726萬	2010		2	1	ND
678	902	723萬	2011		2	1	ND
657	874	875萬	2012	14.6%	2	1	ND
實用(呎)	建築(呎)	價錢	年份(年)	升跌	2	2	SA
					2	2	SA
739	981	760萬	2014	5.8%	2	2	SA
741	981	970萬	2017	20.2%	2	2	SA
741	981	953萬	2016	18.6%	2	2	SA
741	981	801萬	2011		2	2	SA
741	981	1,200萬	2018	44.6%	2	2	SA
741	981	880萬	2015	10.5%	2	2	SA
741	981	794萬	2011		2	2	SA
741	981	792萬	2011		2	2	SA
741	981	790萬	2011		2	2	SA
741	981	788萬	2011		2	2	SA
741	981	786萬	2011		2	2	SA
741	981	784萬	2011		2	2	SA
741	981	780萬	2011		2	2	SA
741	981	778萬	2011		2	2	SA
741	981	910萬	2015	17.3%	2	2	SA
741	981	774萬	2011		2	2	SA
741	981	772萬	2011		2	2	SA
741	981	769萬	2011		2	2	SA
741	981	767萬	2011		2	2	SA
741	981	745萬	2012	2.7%	2	2	SA
741	981	838萬	2015	9.4%	2	2	SA
741	981	763萬	2011		2	2	SA
741	981	761萬	2011		2	2	SA
741	981	760萬	2011		2	2	SA
741	981	758萬	2011		2	2	SA
741	981	920萬	2015	21.6%	2	2	SA
741	981	755萬	2011		2	2	SA
741	981	753萬	2011		2	2	SA
741	981	753萬	2011		2	2	SA
741	981	750萬	2011		2	2	SA
741	981	749萬	2011		2	2	SA
741	981	983萬	2017	31.6%	2	2	SA
741	981	744萬	2011		2	2	SA
741	981	842萬	2012	13.5%	2	2	SA
741	981	845萬	2015	14.2%	2	2	SA
741	981	738萬	2011		2	2	SA
741	981	1,110萬	2018	50.5%	2	2	SA
741	981	736萬	2011		2	2	SA
741	981	733萬	2011		2	2	SA
741	981	870萬	2015	19.3%	2	2	SA
741	981	723萬	2011		2	2	SA
719	953	1,035萬	2017	43.2%	2	2	SA
實用(呎)	建築(呎)	價錢	年份(年)	升跌	2	2	SB
					2	2	SB
1551	2034	2,160萬	2015	9.6%	2	2	SB
958	1273	1,022萬	2011		2	2	SB
958	1273	1,018萬	2011		2	2	SB
958	1273	1,300萬	2018	28.3%	2	2	SB
958	1273	1,011萬	2011		2	2	SB
958	1273	1,050萬	2014	4.2%	2	2	SB
958	1273	1,005萬	2011		2	2	SB
958	1273	1,003萬	2011		2	2	SB
958	1273	1,000萬	2011		2	2	SB
958	1273	1,455萬	2018	45.9%	2	2	SB
958	1273	995萬	2011		2	2	SB
958	1273	992萬	2011		2	2	SB
958	1273	1,020萬	2013	3.5%	2	2	SB
958	1273	983萬	2011		2	2	SB
958	1273	980萬	2011		2	2	SB
958	1273	977萬	2011		2	2	SB
958	1273	975萬	2011		2	2	SB
958	1273	972萬	2011		2	2	SB
958	1273	1,000萬	2014	3.2%	2	2	SB
958	1273	967萬	2011		2	2	SB
958	1273	967萬	2011		2	2	SB
958	1273	963萬	2011		2	2	SB
958	1273	961萬	2011		2	2	SB
958	1273	959萬	2011		2	2	SB
958	1273	957萬	2011		2	2	SB
958	1273	973萬	2014	1.9%	2	2	SB
958	1273	1,150萬	2016	20.7%	2	2	SB
958	1273	951萬	2011		2	2	SB
958	1273	951萬	2011		2	2	SB
958	1273	946萬	2011		2	2	SB
958	1273	944萬	2011		2	2	SB
958	1273	942萬	2011		2	2	SB
958	1273	938萬	2011		2	2	SB
958	1273	935萬	2011		2	2	SB
958	1273	933萬	2011		2	2	SB
958	1273	930萬	2011		2	2	SB
958	1273	930萬	2011		2	2	SB
958	1273	927萬	2011		2	2	SB
958	1273	923萬	2011		2	2	SB
958	1273	1,300萬	2019	41.5%	2	2	SB
958	1273	911萬	2011		2	2	SB
958	1273	898萬	2011		2	2	SB
實用(呎)	建築(呎)	價錢	年份(年)	升跌	2	2	SC
					2	2	SC
784	903	989萬	2011		2	2	SC
784	1030	1,240萬	2018	37.9%	2	2	SC
784	1030	896萬	2011		2	2	SC
784	1030	1,388萬	2018	55.4%	2	2	SC
784	1030	891萬	2010		2	2	SC
784	1030	873萬	2010		2	2	SC
784	1030	887萬	2010		2	2	SC
784	1030	1,220萬	2018	37.8%	2	2	SC
784	1030	875萬	2014	0.9%	2	2	SC
784	1030	910萬	2010		2	2	SC
784	1030	879萬	2010		2	2	SC
784	1030	935萬	2015	6.6%	2	2	SC
784	1030	855萬	2012	5.2%	2	2	SC
784	1030	1,288萬	2018	47.8%	2	2	SC
784	1030	957萬	2011		2	2	SC
784	1030	852萬	2010		2	2	SC
784	1030	1,380萬	2018	59.2%	2	2	SC
784	1030	849萬	2010		2	2	SC
784	1030	861萬	2010		2	2	SC
784	1030	843萬	2010		2	2	SC
784	1030	859萬	2010		2	2	SC
784	1030	890萬	2013	6.3%	2	2	SC
784	1030	1,052萬	2016	17.2%	2	2	SC
784	1030	835萬	2010		2	2	SC
784	1030	877萬	2010		2	2	SC
784	1030	848萬	2010		2	2	SC
784	1030	847萬	2010		2	2	SC
784	1030	872萬	2010		2	2	SC
784	1030	845萬	2010		2	2	SC
784	1030	825萬	2010		2	2	SC
784	1030	905萬	2015	2.4%	2	2	SC
784	1030	1,178萬	2017	43.6%	2	2	SC
784	1030	835萬	2011		2	2	SC
784	1030	833萬	2010		2	2	SC
784	1030	815萬	2010		2	2	SC
784	1030	1,380萬	2018	66.4%	2	2	SC
784	1030	829萬	2011		2	2	SC
784	1030	827萬	2010		2	2	SC
784	1030	826萬	2011		2	2	SC
784	1030	823萬	2011		2	2	SC
784	1030	820萬	2011		2	2	SC
784	1030	790萬	2014	7.8%	2	2	SC
實用(呎)	建築(呎)	價錢	年份(年)	升跌	2	2	SD
					2	2	SD
679	903	883萬	2011		2	2	SD
680	903	803萬	2011		2	2	SD
680	903	800萬	2011		2	2	SD
680	903	935萬	2017	17.4%	2	2	SD
680	903	902萬	2011		2	2	SD
680	903	778萬	2010		2	2	SD
680	903	832萬	2011		2	2	SD
680	903	789萬	2010		2	2	SD
680	903	788萬	2013	4.8%	2	2	SD
680	903	810萬	2010		2	2	SD
680	903	824萬	2010		2	2	SD
680	903	830萬	2014	6.3%	2	2	SD
680	903	761萬	2010		2	2	SD
680	903	815萬	2010		2	2	SD
680	903	806萬	2011		2	2	SD
680	903	796萬	2010		2	2	SD
680	903	770萬	2010		2	2	SD
680	903	754萬	2010		2	2	SD
680	903	837萬	2016	9.6%	2	2	SD
680	903	850萬	2015	13.7%	2	2	SD
680	903	763萬	2010		2	2	SD
680	903	743萬	2010		2	2	SD
680	903	1,045萬	2017	31.3%	2	2	SD
680	903	740萬	2010		2	2	SD
680	903	1,100萬	2018	30.2%	2	2	SD
680	903	752萬	2010		2	2	SD
680	903	800萬	2015	6.7%	2	2	SD
680	903	696萬	2012	9.9%	2	2	SD
680	903	780萬	2011		2	2	SD
680	903	730萬	2010		2	2	SD
680	903	782萬	2010		2	2	SD
680	903	726萬	2011		2	2	SD
680	903	739萬	2010		2	2	SD
680	903	775萬	2010		2	2	SD
680	903	720萬	2010		2	2	SD
680	903	775萬	2012	5.8%	2	2	SD
680	903	733萬	2010		2	2	SD
680	903	731萬	2010		2	2	SD
680	903	751萬	2010		2	2	SD
680	903	727萬	2011		2	2	SD
680	903	900萬	2015	24.4%	2	2	SD
659	877	726萬	2010		2	2	SD
實用(呎)	建築(呎)	價錢	年份(年)	升跌	2	2	NA
					2	2	NA
739	981	807萬	2011		2	2	NA
741	981	900萬	2016	11.6%	2	2	NA
741	981	804萬	2011		2	2	NA
741	981	801萬	2011		2	2	NA
741	981	799萬	2011		2	2	NA
741	981	825萬	2015	3.6%	2	2	NA
741	981	794萬	2011		2	2	NA
741	981	792萬	2011		2	2	NA
741	981	790萬	2011		2	2	NA
741	981	800萬	2014	1.5%	2	2	NA
741	981	829萬	2014	5.5%	2	2	NA
741	981	784萬	2011		2	2	NA
741	981	780萬	2011		2	2	NA
741	981	778萬	2011		2	2	NA
741	981	776萬	2011		2	2	NA
741	981	774萬	2011		2	2	NA
741	981	874萬	2016	13.3%	2	2	NA
741	981	769萬	2011		2	2	NA
741	981	767萬	2011		2	2	NA
741	981	766萬	2011		2	2	NA
741	981	766萬	2011		2	2	NA
741	981	763萬	2011		2	2	NA
741	981	1,380萬	2018	81.3%	2	2	NA
741	981	760萬	2011		2	2	NA
741	981	758萬	2011		2	2	NA
741	981	757萬	2011		2	2	NA
741	981	1,120萬	2019	48.4%	2	2	NA
741	981	753萬	2011		2	2	NA
741	981	753萬	2011		2	2	NA
741	981	750萬	2011		2	2	NA
741	981	749萬	2011		2	2	NA
741	981	747萬	2011		2	2	NA
741	981	744萬	2011		2	2	NA
741	981	742萬	2011		2	2	NA
741	981	740萬	2011		2	2	NA
741	981	820萬	2014	11.2%	2	2	NA
741	981	738萬	2011		2	2	NA
741	981	736萬	2011		2	2	NA
741	981	767萬	2014	4.7%	2	2	NA
741	981	820萬	2015	12.4%	2	2	NA
741	981	1,239萬	2018	71.4%	2	2	NA
719	953	723萬	2011		2	2	NA
實用(呎)	建築(呎)	價錢	年份(年)	升跌	2	2	NB
					2	2	NB
1551	2034	2,410萬	2012		2	2	NB
958	1273	1,022萬	2011		2	2	NB
958	1273	1,018萬	2011		2	2	NB
958	1273	1,014萬	2011		2	2	NB
958	1273	1,011萬	2011		2	2	NB
958	1273	1,013萬	2016	0.5%	2	2	NB
958	1273	1,005萬	2011		2	2	NB
958	1273	1,003萬	2011		2	2	NB
958	1273	1,000萬	2011		2	2	NB
958	1273	997萬	2011		2	2	NB
958	1273	995萬	2011		2	2	NB
958	1273	992萬	2011		2	2	NB
958	1273	1,078萬	2016	9.4%	2	2	NB
958	1273	983萬	2011		2	2	NB
958	1273	980萬	2011		2	2	NB
958	1273	977萬	2011		2	2	NB
958	1273	975萬	2011		2	2	NB
958	1273	972萬	2011		2	2	NB
958	1273	969萬	2011		2	2	NB
958	1273	967萬	2011		2	2	NB
958	1273	967萬	2011		2	2	NB
958	1273	963萬	2011		2	2	NB
958	1273	961萬	2011		2	2	NB
958	1273	959萬	2011		2	2	NB
958	1273	957萬	2011		2	2	NB
958	1273	955萬	2011		2	2	NB
958	1273	953萬	2011		2	2	NB
958	1273	951萬	2011		2	2	NB
958	1273	951萬	2011		2	2	NB
958	1273	946萬	2011		2	2	NB
958	1273	944萬	2011		2	2	NB
958	1273	942萬	2011		2	2	NB
